0.492	0.22	0.0123	NAN	NAN	NAN	
0.494	0.225	0.01305	0.01191	-0.00267975	NAN	
0.496	0.225	0.0123	NAN	NAN	NAN	
0.498	0.225	0.0111	NAN	NAN	NAN	
0.5	0.225	0.0108	NAN	NAN	NAN	
0.502	0.225	0.0123	NAN	NAN	NAN	
0.504	0.225	0.01305	0.01191	-0.00267975	NAN	
0.506	0.23	0.0123	NAN	NAN	NAN	
0.508	0.23	0.0111	NAN	NAN	NAN	
0.51	0.23	0.01095	NAN	NAN	NAN	
0.512	0.23	0.0123	NAN	NAN	NAN	
0.514	0.23	0.01305	0.01194	-0.0027462	NAN	
0.516	0.235	0.01215	NAN	NAN	NAN	
0.518	0.235	0.01125	NAN	NAN	NAN	
0.52	0.235	0.01095	NAN	NAN	NAN	
0.522	0.235	0.01215	NAN	NAN	NAN	
0.524	0.235	0.0132	0.01194	-0.0028059	NAN	
0.526	0.235	0.01215	NAN	NAN	NAN	
0.528	0.24	0.01125	NAN	NAN	NAN	
0.53	0.24	0.0111	NAN	NAN	NAN	
0.532	0.24	0.012	NAN	NAN	NAN	
0.534	0.24	0.0132	0.01182	-0.0028368	NAN	
0.536	0.24	0.01185	NAN	NAN	NAN	
0.538	0.245	0.01095	NAN	NAN	NAN	
0.54	0.245	0.01125	NAN	NAN	NAN	
0.542	0.245	0.012	NAN	NAN	NAN	
0.544	0.245	0.0129	0.01188	-0.0029106	NAN	
0.546	0.245	0.0123	NAN	NAN	NAN	
0.548	0.245	0.01095	NAN	NAN	NAN	
0.55	0.25	0.01125	NAN	NAN	NAN	
0.552	0.25	0.01215	NAN	NAN	NAN	
0.554	0.25	0.01305	0.01197	-0.0029925	NAN	
0.556	0.25	0.0123	NAN	NAN	NAN	
0.558	0.25	0.0111	NAN	NAN	NAN	
0.56	0.255	0.01125	NAN	NAN	NAN	
0.562	0.255	0.01215	NAN	NAN	NAN	
0.564	0.255	0.01305	0.01188	-0.0030294	NAN	
0.566	0.255	0.0123	NAN	NAN	NAN	
0.568	0.255	0.01065	NAN	NAN	NAN	
0.57	0.255	0.0111	NAN	NAN	NAN	
0.572	0.26	0.01245	NAN	NAN	NAN	
0.574	0.26	0.01305	0.01194	-0.0031044	NAN	
0.576	0.26	0.01245	NAN	NAN	NAN	
0.578	0.26	0.01065	NAN	NAN	NAN	
0.58	0.26	0.01095	NAN	NAN	NAN	
0.582	0.265	0.01245	NAN	NAN	NAN	
0.584	0.265	0.01275	0.01188	-0.0031482	NAN	
0.586	0.265	0.0123	NAN	NAN	NAN	
0.588	0.265	0.01095	NAN	NAN	NAN	
0.59	0.265	0.01095	NAN	NAN	NAN	
0.592	0.265	0.01275	NAN	NAN	NAN	
0.594	0.27	0.0129	0.01197	-0.0032319	NAN	
0.596	0.27	0.0123	NAN	NAN	NAN	
0.598	0.27	0.01095	NAN	NAN	NAN	
0.6	0.27	0.0108	NAN	NAN	NAN	
0.602	0.27	0.01245	NAN	NAN	NAN	
0.604	0.275	0.0132	0.01194	-0.0032835	NAN	
0.606	0.275	0.01215	NAN	NAN	NAN	
0.608	0.275	0.0111	NAN	NAN	NAN	
0.61	0.275	0.01065	NAN	NAN	NAN	
